7.85511,3.34674,447.488,0.00728
8.37719,3.36651,451.818,0.007347
7.99536,3.64381,459.923,0.007254
7.81275,3.75229,460.466,0.007277
7.42466,4.03829,467.856,0.007117
7.72469,3.95077,444.789,0.006743
7.25022,3.81065,449.381,0.006689
7.47582,3.82394,456.566,0.006758
8.89297,3.65398,447.903,0.006813
8.83245,3.72055,452.592,0.006796
10.1078,3.69566,444.488,0.006713
9.28534,3.75027,450.3,0.006559
9.41414,3.75072,447.119,0.006314
9.82713,3.73161,448.922,0.006193
9.27704,3.81916,461.62,0.0064
9.3812,3.97994,459.248,0.006486
9.5292,3.94603,459.283,0.006403
9.35328,4.10646,461.747,0.006396
9.35028,3.79345,450.326,0.006271
9.9813,3.87626,452.179,0.006192
10.0915,3.86068,454.731,0.006166
10.5857,3.95829,456.007,0.00611
10.1761,4.02476,455.503,0.006067
9.96045,4.09119,457.837,0.006058
11.1336,4.02039,454.893,0.006023
12.1571,3.9728,452.422,0.006025
13.3536,4.00739,453.371,0.006028
14.7183,3.86,440.539,0.00604
13.6937,3.90107,441.888,0.006082
13.9992,3.96913,443.147,0.005991
14.249,3.93166,438.675,0.005936
13.235,3.96839,443.175,0.005908
12.6643,3.95358,445.769,0.005956
12.5043,4.03474,449.055,0.005761
12.4984,4.09334,453.732,0.005671
11.1917,4.56656,473.864,0.005676
11.7632,4.49452,528.545,0.005679
12.3891,4.48802,524.624,0.005644
12.6784,4.60598,534.224,0.005754
14.0093,4.66445,531.407,0.005705
13.8579,4.73031,539.168,0.00581
13.7743,4.72189,538.832,0.005767
13.8427,4.86878,570.445,0.005821
13.6974,4.8392,573.526,0.005783
13.9705,4.81196,574.476,0.005796
13.942,4.95992,585.563,0.005769
14.5492,4.80477,577.911,0.005776
14.4318,4.79535,583.139,0.005769
14.4406,4.75359,577.607,0.005786
13.9437,4.88618,579.228,0.00574
13.9605,5.00338,597.747,0.005756
15.697,5.30419,671.712,0.005844
17.5527,5.34014,704.292,0.005831
18.7704,5.21932,685.932,0.006987
18.4219,5.2628,693.227,0.006878
20.5094,5.67059,765.463,0.006669
15.3974,5.59771,749.419,0.006678
11.1971,5.59842,756.8,0.006615
12.2306,5.58689,764.046,0.006816
11.8148,5.28921,734.162,0.006634
12.9846,4.89248,664.997,0.006187
12.7378,3.87518,591.895,0.006501
13.6765,3.87217,623.206,0.006381
13.9419,4.27684,661.417,0.006406
14.2763,4.24609,666.057,0.006419
13.845,4.11608,629.306,0.006396
13.9325,4.13835,648.3,0.006397
12.2957,4.11103,646.843,0.006765
12.8005,4.05862,637.437,0.006756
13.3356,4.04721,671.616,0.006666
12.3296,4.28281,677.71,0.006808
12.018,4.33485,693.047,0.006734
11.8252,4.26585,664.745,0.006614
11.4217,4.54415,678.701,0.00701
10.5409,4.44726,667.531,0.006708
10.5106,4.49616,675.919,0.006696
10.0989,4.09455,638.62,0.006595
11.3955,4.23885,665.745,0.006708
10.9957,4.14014,653.87,0.006687
10.9573,4.12939,650.321,0.00667
10.5155,4.11543,649.07,0.006531
10.6062,4.17466,670.948,0.006381
10.4891,4.14035,658.15,0.006428
11.243,4.16009,659.576,0.006385
11.3251,4.16191,665.687,0.00644
11.7017,4.15725,663.501,0.006572
11.3148,4.19687,678.391,0.006532
11.0226,4.172,674.787,0.006488
11.5825,4.18059,674.557,0.006407
12.1528,4.16716,670.893,0.006409
12.6059,4.14568,665.364,0.006416
14.3199,4.06126,651.09,0.006305
14.3897,4.06245,655.423,0.006309
12.8039,4.06721,660.849,0.006293
13.8166,4.04582,654.519,0.006247
11.7716,3.97032,651.31,0.006
12.9663,3.97612,655.618,0.005968
12.8831,3.97267,655.89,0.005974
12.84,4.09151,657.342,0.006112
12.5471,4.07664,654.549,0.006122
11.8684,3.96116,623.746,0.005956
10.9684,3.86729,605.747,0.005909
8.35259,3.5528,517.135,0.005692
10.2217,3.74478,567.381,0.005653
11.0322,3.75955,576.604,0.005818
10.94,3.74201,576.034,0.006444
10.8986,3.77164,587.635,0.006352
10.9203,3.78547,592.667,0.006177
11.2458,3.79715,590.713,0.006026
12.1912,3.75363,585.302,0.006167
12.1412,3.75566,592.267,0.006201
11.9881,3.78012,587.614,0.00619
11.9737,3.77272,586.53,0.006131
11.5775,3.71882,584.469,0.006089
11.2599,3.65034,570.737,0.005993
11.2308,3.58639,567.734,0.006034
10.2508,3.62211,578.223,0.006138
10.7353,3.60091,571.462,0.00611
10.7242,3.60284,572.268,0.006104
10.7183,3.59619,573.492,0.006103
11.2628,3.61729,581.946,0.00612
11.154,3.61454,580.587,0.00605
11.0614,3.63724,585.218,0.006
11.0125,3.94163,582.004,0.006019
11.0138,3.85524,577.888,0.006059
11.3391,3.79499,576.116,0.006081
11.2568,3.83109,578.104,0.006033
11.1495,3.74308,568.575,0.005976
10.913,3.74831,573.529,0.005961
10.9063,3.75792,572.51,0.00614
11.2109,3.80586,576.08,0.006033
11.4966,3.77471,571.758,0.006008
12.0029,3.82707,571.59,0.00599
12.091,3.82142,573.963,0.005974
11.7976,3.87393,596.195,0.005962
11.6626,4.00496,608.689,0.005945
11.7519,3.96804,606.644,0.005928
11.6848,3.96791,610.684,0.005911
11.55,3.98576,614.326,0.005889
11.3364,4.00298,625.468,0.005902
11.6301,3.96899,621.912,0.005869
12.1178,3.96657,623.059,0.005866
11.5961,3.87465,605.315,0.005844
11.8471,3.80988,605.831,0.005894
11.8817,3.81679,606.645,0.005892
11.912,3.8306,608.425,0.005975
11.9015,3.79928,605.584,0.008299
12.5224,3.81341,606.553,0.007376
12.6845,3.8063,605.344,0.00703
12.3691,3.83003,608.795,0.006857
13.1602,3.83467,608.618,0.006872
14.308,3.82274,607.769,0.006788
13.7052,3.77098,595.84,0.006823
13.2338,3.76267,594.959,0.006835
13.319,3.81071,601.893,0.007268
12.8596,3.81692,601.273,0.007385
13.0456,3.80677,599.311,0.007939
12.8187,3.85311,606.097,0.00812
13.0747,3.84189,604.208,0.008253
13.314,3.84253,603.555,0.009061
13.0967,3.85257,604.638,0.00894
13.1948,3.83157,608.258,0.008857
13.2698,3.84471,614.06,0.0082
13.1979,3.83877,610.359,0.008153
13.4706,3.84564,611.961,0.008123
13.262,3.827,609.242,0.00788
13.0567,3.83716,611.636,0.007412
12.8261,3.82979,610.98,0.007379
12.6557,3.84856,616.219,0.007367
12.1759,3.83097,616.534,0.007308
12.0295,3.81062,614.624,0.007534
11.8378,3.77444,614.314,0.007974
11.7503,3.82514,640.7,0.008271
11.8547,3.80327,635.616,0.007945
11.9606,3.89438,634.622,0.007984
11.9161,3.87896,638.18,0.008829
11.9446,3.87288,637.209,0.008146
11.9303,3.87792,640.186,0.008061
11.975,3.854,637.482,0.008035
12.5095,3.82767,635.465,0.008347
11.9738,3.80475,628.438,0.008584
12.0165,3.78598,628.542,0.009093
12.0906,3.79724,629.719,0.009031
12.045,3.84375,652.088,0.008966
11.9338,3.86046,649.626,0.009397
11.8905,3.85745,648.766,0.00906
11.2727,3.89594,652.634,0.008916
11.4973,3.9215,673.417,0.008874
11.4567,3.99582,683.372,0.008505
11.5236,4.02405,687.559,0.00843
10.3368,4.05484,715.41,0.007723
11.1866,3.99458,697.277,0.007856
10.8807,3.97742,698.576,0.008229
10.7922,4.0912,729.205,0.00809
10.7836,4.10841,734.164,0.008211
10.8116,3.84161,686.061,0.008022
11.13,3.90234,702.11,0.008155
11.0661,3.88448,704.023,0.00823
10.9208,3.9057,712.126,0.008195
10.8742,3.87445,706.093,0.008114
10.8901,3.83858,708.94,0.008239
10.6649,3.84988,721.177,0.008087
10.5193,3.81226,713.214,0.008137
10.2931,3.81724,715.643,0.008062
9.66433,3.75401,703.76,0.008047
10.1107,3.88297,702.346,0.008254
9.99165,3.8772,705.55,0.008099
10.2001,3.89839,712.159,0.007886
10.0254,3.92179,740.899,0.007848
9.96398,3.87777,738.48,0.007731
9.4537,3.93378,748.426,0.007772
9.66731,3.94338,750.41,0.007798
9.5305,3.89386,728.371,0.007644
9.57591,3.92991,736.505,0.007568
9.81249,3.92897,748.122,0.007436
9.75349,3.91174,741.166,0.007049
9.181,3.89467,736.749,0.006948
9.33512,3.90378,738.204,0.0069
9.28831,3.87269,732.734,0.00714
8.9074,3.87039,727.758,0.007302
8.70845,3.87633,731.842,0.007008
8.15849,3.86856,731.81,0.006783
8.65015,3.90669,742.359,0.006737
8.43979,3.92774,753.055,0.006716
7.63792,3.97542,771.171,0.006672
7.89262,3.95773,764.834,0.006595
7.46913,3.93907,766.369,0.006531
6.81561,3.60486,752.24,0.006422
7.63192,3.64665,758.693,0.006626
8.13508,3.77372,763.915,0.00682
8.3026,3.78813,768.675,0.007103
8.5049,3.83079,769.841,0.007134
8.09859,3.84464,773.126,0.006821
8.21499,3.82671,768.232,0.006743
8.47251,3.84066,778.432,0.006779
8.35101,3.80997,778.215,0.006709
8.20785,3.67606,775.891,0.006705
7.77036,3.69405,775.573,0.006658
7.79663,3.70419,781.338,0.006709
7.82028,3.7853,788.878,0.006536
7.85619,3.76179,788.441,0.006575
7.59224,3.73522,790.116,0.006543
7.62378,3.75071,799.721,0.006495
7.8561,3.77685,826.621,0.006439
7.57564,3.68064,859.366,0.006371
7.20181,4.25578,917.099,0.006281
7.22276,4.43381,891.681,0.006342
7.21323,4.28803,894.337,0.006444
7.26848,4.24013,902.606,0.006329
7.17181,4.33496,929.115,0.006189
7.61331,4.5199,977.14,0.006184
8.17233,4.52867,971.721,0.006336
8.15379,4.37674,960.925,0.006432
8.01085,4.3607,966.569,0.006487
8.06479,4.50314,998.05,0.006376
8.36129,4.58008,1019.2,0.006309
9.62679,4.59029,1035.53,0.006385
10.9723,4.51741,1130.85,0.006566
10.1153,4.21718,990.667,0.006194
10.1547,3.85935,894.032,0.00633
9.82428,3.94942,900.079,0.006361
10.2678,3.99355,908.085,0.006242
10.286,4.30802,901.879,0.006165
10.5237,4.57608,905.759,0.006713
9.66169,3.90955,784.278,0.006454
9.66716,3.98893,799.427,0.006488
9.65081,3.91709,824.499,0.006616
9.69526,3.96449,817.825,0.006845
9.78592,3.90686,821.912,0.006791
9.52128,3.86697,828.31,0.00677
10.2585,3.91927,904.153,0.006764
10.1255,3.85954,873.935,0.006763
10.3853,3.85598,896.89,0.007022
10.55,3.88258,891.459,0.006689
10.8726,3.88959,919.677,0.006708
10.7454,3.83138,918.779,0.006706
10.751,3.82584,918.907,0.006696
10.3991,3.73351,885.789,0.006565
10.4717,3.76433,893.474,0.006519
10.5553,3.80724,915.36,0.006674
10.51,3.84724,918.287,0.0064
10.555,3.8356,920.245,0.006349
10.4304,3.8208,914.143,0.006398
10.5704,4.01524,920.991,0.006372
10.6773,4.05309,968.266,0.006336
10.701,4.05835,986.573,0.006492
10.8105,4.06426,1008.4,0.006467
10.9377,4.00933,1015.44,0.006501
11.3333,3.99494,1033.63,0.00648
11.2422,3.956,1016.93,0.006447
11.294,3.95749,1024.51,0.006445
11.4332,3.99463,1051.5,0.006477
11.3352,3.95261,1055.3,0.006428
10.915,3.76392,981.705,0.006301
11.2756,3.8357,992.111,0.006298
11.3991,3.85032,1010.95,0.006345
11.3542,3.79901,1000.52,0.006279
11.2819,3.81518,996.104,0.006243
12.9721,3.82372,1010.1,0.006281
12.9347,3.86184,1008.88,0.006102
12.836,3.90724,1034.9,0.006043
12.7035,3.88703,1056.56,0.005902
12.8163,3.82443,1058.58,0.005565
12.7754,3.80748,1053.5,0.005874
12.7502,3.8358,1082.02,0.005777
12.7361,3.87802,1125.41,0.005777
12.6003,3.90587,1123.31,0.005777
13.1552,3.94892,1185.65,0.005777
13.0719,3.94499,1180.87,0.005701
13.5469,3.89612,1149.4,0.005664
14.5477,3.92558,1180.67,0.00567
15.3587,3.90589,1193.13,0.005613
15.7028,3.88086,1190.33,0.005541
17.168,3.92951,1227.48,0.005376
18.9936,4.03481,1262.08,0.006027
19.5857,4.07332,1289.54,0.006311
18.6387,4.01624,1268.81,0.006326
19.2474,4.00098,1276.23,0.006254
19.6707,4.08474,1280.99,0.006067
18.8273,4.04347,1233.06,0.006577
16.7497,3.85235,1149.63,0.00649
17.6321,3.92809,1191.24,0.006534
19.2636,3.74751,1100.01,0.006227
21.3964,3.86589,1181.2,0.006244
23.0988,3.97312,1230.56,0.006243
28.4461,4.39118,1243.26,0.006391
28.5367,4.23361,1246.56,0.006343
34.1974,4.31716,1258.46,0.006312
39.8619,4.36858,1217.31,0.006236
44.0673,4.02253,1074.09,0.00613
32.268,3.9878,961.962,0.006787
44.0888,3.9132,1023.49,0.006928
41.8637,4.00163,1036.33,0.007018
42.4785,4.05088,1112.7,0.006914
41.2626,3.94223,1039.84,0.007324
43.2749,3.97963,1029.14,0.009612
50.8948,4.14126,940.021,0.010743
50.679,4.08641,965.265,0.009137
50.0495,4.02487,954.477,0.009513
49.0171,4.10184,1042.61,0.009435
50.2595,4.19791,1044.72,0.009529
52.8438,4.25597,1038.62,0.009945
52.3132,7.11855,1031.49,0.014072
49.9647,7.05126,1078.27,0.020394
50.4258,7.10595,1085.25,0.022594
48.3785,8.01158,1098.07,0.054541
43.5792,8.39196,1139.31,0.033204
41.7978,8.99962,1140.5,0.037085
45.5903,11.619,1132.34,0.035739
42.9785,10.7066,1194.21,0.032284
42.4014,9.90757,1189.78,0.036571
44.5013,10.5315,1182.27,0.035784
44.1908,10.4381,1187.7,0.034937
43.9053,9.6097,1210.52,0.033786
43.8589,9.48508,1226.62,0.033199
46.1979,11.4448,1218.3,0.034151
49.7503,10.7714,1174.21,0.034256
47.562,11.1145,1183.69,0.033867
49.1228,11.2757,1180.32,0.034001
48.7087,11.2052,1186.31,0.033424
48.3464,11.1766,1205.14,0.033701
50.7592,10.9338,1217.58,0.033259
48.1595,10.2929,1225.72,0.029687
50.0653,11.0037,1253.9,0.029851
48.8017,11.9649,1254.99,0.032739
49.0799,13.8678,1249.67,0.031714
50.6087,15.0634,1247.84,0.031088
51.0974,14.8972,1249.96,0.03139
50.9738,15.1844,1263.05,0.032263
54.8782,15.1029,1287.32,0.032754
63.9574,14.8769,1331.31,0.034555
73.011,14.5498,1321.2,0.044695
70.4515,16.4233,1327.69,0.055114
79.8026,16.2822,1349.89,0.051487
76.8462,15.8954,1408.44,0.053275
77.346,16.0235,1442.24,0.054064
80.9295,21.1727,1485.82,0.060929
94.1123,23.3652,1499.36,0.080567
91.1604,26.1994,1506.04,0.092864
96.4277,28.1758,1547.81,0.102521
89.7397,30.1999,1557.88,0.137873
87.9481,28.656,1633.38,0.201431
87.5024,30.0626,1700.18,0.160441
88.4106,32.1501,1747.32,0.187175
88.4566,30.3558,1808.78,0.182093
88.1811,29.0458,1700.77,0.204731
89.1389,28.0498,1751.73,0.214357
90.055,28.6388,1767.71,0.221262
90.5041,25.4348,1696.13,0.261789
87.0915,23.4575,1716.31,0.339733
88.2132,25.5697,1804.45,0.405379
96.6258,28.122,1889.41,0.363136
122.163,27.3577,1972.9,0.341917
123.028,27.4655,2043.42,0.353756
148.657,26.1336,2053.88,0.338757
153.99,24.3928,2109.4,0.316974
171.08,31.6618,2292.7,0.332185
190.426,34.8612,2448.13,0.303762
176.818,28.7124,2366.97,0.250816
162.944,24.0332,2262.36,0.271538
159.055,23.476,2082.84,0.213315
172.341,23.9793,2219.49,0.231631
196.079,25.8742,2286.27,0.230942
230.798,23.9942,2167.64,0.205543
231.372,24.9956,2329.08,0.247677
221.828,27.9434,2436.04,0.333491
224.317,28.6192,2514.23,0.304602
225.398,27.4856,2562.54,0.282311
247.428,27.6934,2556.41,0.297987
248.93,30.5186,2721.55,0.294139
266.14,30.6488,2903.44,0.285504
256.219,28.4847,2716.06,0.282413
260.342,30.2238,2824.2,0.289515
280.334,29.5699,2817.06,0.286557
337.792,30.0447,2937.45,0.261162
341.08,33.3955,3013.71,0.272619
398.431,29.0241,2701.25,0.254826
389.945,30.1345,2736.19,0.266639
347.781,30.1696,2503.4,0.277881
346.369,29.9916,2444.49,0.258172
358.285,35.2525,2513.81,0.262451
372.357,47.7543,2683.57,0.26828
359.439,46.2607,2577.22,0.284225
362.044,49.9771,2620.14,0.290239
358.053,48.0415,2777.79,0.325172
327.891,47.6452,2717.0,0.292925
326.96,47.8761,2724.91,0.299346
331.914,47.9576,2737.75,0.320574
310.055,44.6776,2618.42,0.310808
288.047,44.7206,2606.86,0.298092
258.919,40.9687,2488.19,0.275927
280.813,40.1437,2531.35,0.27538
317.294,42.6403,2575.44,0.2809
300.182,41.6904,2561.68,0.269185
284.691,41.1221,2490.75,0.262806
262.478,39.6674,2439.82,0.255292
286.134,41.7401,2518.55,0.259801
278.597,46.4619,2576.71,0.259848
269.737,54.9406,2611.0,0.254387
265.937,53.1847,2607.22,0.255837
267.47,51.3496,2612.67,0.254885
241.477,46.9102,2509.22,0.239652
246.215,52.2254,2563.2,0.236171
238.754,49.1391,2519.22,0.234352
210.528,46.1223,2363.52,0.20535
194.335,45.1753,2353.91,0.186181
222.139,48.1121,2387.33,0.205163
206.413,46.3261,2364.32,0.202281
197.969,42.4727,2228.73,0.189839
171.777,39.3599,2033.29,0.171654
156.469,40.9777,1927.1,0.144688
188.353,42.2354,2181.29,0.176842
228.503,43.9697,2303.89,0.18925
199.591,40.8083,2274.62,0.16227
223.461,44.5595,2766.83,0.187339
217.086,45.6812,2658.07,0.182354
231.144,46.5364,2802.35,0.19439
226.719,44.3516,2731.6,0.194755
224.913,44.6854,2751.35,0.191998
206.811,42.2771,2563.75,0.176387
200.329,41.7979,2507.39,0.173817
203.189,42.012,2649.44,0.173468
192.586,40.6134,2798.83,0.165379
205.511,41.0891,2720.1,0.168693
197.199,40.3355,2740.32,0.165704
203.287,43.2562,2871.37,0.167145
227.081,43.0861,2737.76,0.17656
219.058,41.9736,2697.85,0.173609
224.868,42.7483,2777.37,0.174492
221.675,43.4067,2845.9,0.174084
253.156,46.8064,3237.07,0.184159
263.222,45.0497,3189.73,0.180304
268.497,45.6167,3356.71,0.178999
295.147,48.6808,3410.45,0.191757
